Application_ID,Source of detection,Identified Phishing/Suspected Domain Name,Corresponding CSE Domain Name,Critical Sector Entity Name,Phishing/Suspected Domains (i.e. Class Label),Date of detection (DD-MM-YYYY),Time of detection (HH-MM-SS),Remarks
,dnstwist_dns_active,http://onlinesbi.sbi.dark.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://onlinesbi.sbi.dank.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://onlinesbi.sbi.lbank.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://onlinesbi.sbi.nank.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://onlinesbi.sbi.bank-in.com,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://onlinesbi.sbi.bonk.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://pnb.banke.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://pnb.banki.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://pnb.bankd.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://pnb.banka.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://pnb.bani.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://pnb.fank.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://pnb.bink.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://pnb.rank.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://pnb.bamk.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://pnb.1bank.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://pnb.ibank.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://pnb.dark.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://pnb.dank.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://pnb.lbank.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://pnb.nank.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://pnbbank.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://pnb.bank-in.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://pnb.bonk.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbanks.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbankc.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbankj.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbankl.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdgcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hffcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbanj.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfsbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hefcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hddcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbano.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbqnk.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.jdfcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfebank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfdbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hddfcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbasnk.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfccbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdcfcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbamnk.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbanjk.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbanmk.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbsank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcnbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfvcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfxcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdgfcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hfdfcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.jhdfcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.dfcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcban.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbak.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbnk.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbaank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hhdfcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfxbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdtcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hsfcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcnank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbanl.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbabk.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.bdfcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdccbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcvank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfvbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdrcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.gdfcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.h.dfcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hd.fcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdf.cbank.com,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcabnk.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hfdcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdcfbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbnak.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.dhfcbank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfbcank.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://netbanking.hdfcbakn.com,netbanking.hdfcbank.com,HDFC Bank,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://pncindia.in,pnbindia.in,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://prdindia.in,pnbindia.in,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.818182;source_file=dnstwist
,dnstwist_dns_active,http://pmdindia.in,pnbindia.in,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.818182;source_file=dnstwist
,dnstwist_dns_active,http://nbindia.in,pnbindia.in,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.952381;source_file=dnstwist
,dnstwist_dns_active,http://pbindia.in,pnbindia.in,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.952381;source_file=dnstwist
,dnstwist_dns_active,http://pngindia.in,pnbindia.in,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://pnbin.dia.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://parivahan.in,parivahan.gov.in,parivahan sewa,Unlabeled,03-05-2026,,cse_match_score=1.000000;source_file=dnstwist
,dnstwist_dns_active,http://portal.bsni.in,portal.bsnl.in,Bharat Sanchar Nigam Limited (BSNL),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://portal.snl.in,portal.bsnl.in,Bharat Sanchar Nigam Limited (BSNL),Unlabeled,03-05-2026,,cse_match_score=0.923077;source_file=dnstwist
,dnstwist_dns_active,http://portal.bsl.in,portal.bsnl.in,Bharat Sanchar Nigam Limited (BSNL),Unlabeled,03-05-2026,,cse_match_score=0.923077;source_file=dnstwist
,dnstwist_dns_active,http://portal.bsn.in,portal.bsnl.in,Bharat Sanchar Nigam Limited (BSNL),Unlabeled,03-05-2026,,cse_match_score=0.923077;source_file=dnstwist
,dnstwist_dns_active,http://portal.b.snl.in,portal.bsnl.in,Bharat Sanchar Nigam Limited (BSNL),Unlabeled,03-05-2026,,cse_match_score=0.923077;source_file=dnstwist
,dnstwist_dns_active,http://pnbintl.com,pnbint.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.952381;source_file=dnstwist
,dnstwist_dns_active,http://plbint.com,pnbint.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://pncint.com,pnbint.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://pjbint.com,pnbint.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://pnbind.com,pnbint.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://pnjint.com,pnbint.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://pnb-int.com,pnbint.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=1.000000;source_file=dnstwist
,dnstwist_dns_active,http://pnbin.com,pnbint.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://pbint.com,pnbint.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://pnint.com,pnbint.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://phbint.com,pnbint.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://mnbint.com,pnbint.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://pnhint.com,pnbint.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://pnbent.com,pnbint.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://retail.sbi.banke.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://retail.sbi.banki.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://retail.sbi.bankd.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://retail.sbi.banka.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://retail.sbi.bani.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retail.sbi.fank.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retail.sbi.bink.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retail.sbi.rank.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retail.sbi.bamk.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retail.sbi.1bank.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://retail.sbi.ibank.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://retail.sbi.dark.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retail.sbi.dank.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retail.sbi.lbank.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://retail.sbi.nank.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retail.sbi.bank-in.com,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retail.sbi.bonk.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retailnetbanking.icici.banke.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://retailnetbanking.icici.banki.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://retailnetbanking.icici.bankd.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://retailnetbanking.icici.banka.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://retailnetbanking.icici.bani.in,icici.bank.in,ICICI Bank,Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retailnetbanking.icici.fank.in,icici.bank.in,ICICI Bank,Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retailnetbanking.icici.bink.in,icici.bank.in,ICICI Bank,Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retailnetbanking.icici.rank.in,icici.bank.in,ICICI Bank,Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retailnetbanking.icici.bamk.in,icici.bank.in,ICICI Bank,Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retailnetbanking.icici.1bank.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://retailnetbanking.icici.ibank.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://retailnetbanking.icici.dark.in,icici.bank.in,ICICI Bank,Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retailnetbanking.icici.dank.in,icici.bank.in,ICICI Bank,Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retailnetbanking.icici.lbank.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://retailnetbanking.icici.nank.in,icici.bank.in,ICICI Bank,Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retailnetbanking.icici.bank-in.com,icici.bank.in,ICICI Bank,Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://retailnetbanking.icici.bonk.in,icici.bank.in,ICICI Bank,Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://rbis.org.in,rbi.org.in,Reserve Bank of India (RBI),Unlabeled,03-05-2026,,cse_match_score=0.952381;source_file=dnstwist
,dnstwist_dns_active,http://vbi.org.in,rbi.org.in,Reserve Bank of India (RBI),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://pbi.org.in,rbi.org.in,Reserve Bank of India (RBI),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://rbm.org.in,rbi.org.in,Reserve Bank of India (RBI),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://dbi.org.in,rbi.org.in,Reserve Bank of India (RBI),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://rib.org.in,rbi.org.in,Reserve Bank of India (RBI),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://re.bit.org.in,rebit.org.in,Reserve Bank of India (RBI),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://rebit.in,rebit.org.in,Reserve Bank of India (RBI),Unlabeled,03-05-2026,,cse_match_score=1.000000;source_file=dnstwist
,dnstwist_dns_active,http://rac.gov.in,sac.gov.in,Indian Space Research Organisation (ISRO),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://ssc.gov.in,vssc.gov.in,Indian Space Research Organisation (ISRO),Unlabeled,03-05-2026,,cse_match_score=0.952381;source_file=dnstwist
,dnstwist_dns_active,http://sac.in,sac.gov.in,Indian Space Research Organisation (ISRO),Unlabeled,03-05-2026,,cse_match_score=1.000000;source_file=dnstwist
,dnstwist_dns_active,http://sbi.banke.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://sbi.banki.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://sbi.bankd.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://sbi.banka.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://sbi.bani.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://sbi.fank.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://sbi.bink.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
